user_id,item_id,rating
user_81,activity_44,4
user_447,activity_220,3
user_233,activity_220,3
user_338,activity_2,3
user_438,activity_61,4
user_59,activity_121,3
user_95,activity_234,2
user_61,activity_255,1
user_392,activity_158,4
user_481,activity_206,1
user_419,activity_135,1
user_249,activity_294,2
user_499,activity_208,3
user_484,activity_210,4
user_28,activity_58,4
user_264,activity_219,5
user_441,activity_214,3
user_276,activity_63,2
user_291,activity_244,2
user_331,activity_169,5
user_268,activity_266,3
user_312,activity_39,5
user_442,activity_93,4
user_137,activity_299,3
user_206,activity_80,2
user_1,activity_177,4
user_370,activity_278,2
user_317,activity_223,1
user_383,activity_61,1
user_238,activity_194,3
user_221,activity_60,1
user_477,activity_172,4
user_404,activity_109,5
user_410,activity_277,2
user_486,activity_206,4
user_479,activity_278,4
user_356,activity_203,1
user_27,activity_256,5
user_62,activity_21,5
user_404,activity_95,3
user_78,activity_4,4
user_119,activity_177,1
user_55,activity_186,5
user_454,activity_103,5
user_229,activity_257,3
user_480,activity_181,5
user_255,activity_37,3
user_275,activity_139,3
user_444,activity_286,3
user_479,activity_60,2
user_450,activity_162,5
user_268,activity_290,4
user_458,activity_186,5
user_498,activity_290,2
user_432,activity_182,3
user_441,activity_2,5
user_340,activity_124,2
user_338,activity_24,4
user_60,activity_28,3
user_170,activity_73,5
user_426,activity_152,4
user_47,activity_210,3
user_109,activity_182,4
user_196,activity_190,3
user_388,activity_50,5
user_267,activity_49,4
user_245,activity_112,2
user_467,activity_165,1
user_13,activity_202,3
user_188,activity_154,2
user_375,activity_74,5
user_427,activity_132,1
user_58,activity_181,2
user_405,activity_63,4
user_192,activity_142,4
user_405,activity_213,2
user_430,activity_208,5
user_429,activity_141,2
user_403,activity_111,1
user_374,activity_58,3
user_206,activity_267,4
user_221,activity_165,3
user_155,activity_183,2
user_93,activity_12,5
user_321,activity_292,1
user_229,activity_291,2
user_74,activity_298,4
user_7,activity_28,2
user_413,activity_208,4
user_115,activity_143,3
user_6,activity_44,3
user_238,activity_154,5
user_214,activity_87,1
user_418,activity_178,4
user_292,activity_233,1
user_238,activity_222,1
user_263,activity_206,5
user_221,activity_275,4
user_230,activity_118,4
user_432,activity_272,2
user_349,activity_10,2
user_433,activity_70,4
user_57,activity_289,3
user_275,activity_49,2
user_415,activity_51,5
user_83,activity_292,1
user_295,activity_71,4
user_55,activity_109,5
user_349,activity_55,4
user_137,activity_38,4
user_48,activity_124,5
user_479,activity_35,5
user_281,activity_85,4
user_222,activity_165,2
user_30,activity_10,4
user_301,activity_95,5
user_191,activity_265,3
user_427,activity_111,4
user_445,activity_144,1
user_246,activity_222,2
user_312,activity_105,5
user_183,activity_225,1
user_277,activity_88,2
user_370,activity_105,5
user_336,activity_31,1
user_39,activity_147,2
user_218,activity_81,5
user_207,activity_200,4
user_427,activity_37,3
user_443,activity_248,3
user_47,activity_17,4
user_186,activity_223,5
user_364,activity_228,3
user_76,activity_187,2
user_269,activity_94,4
user_38,activity_71,1
user_332,activity_159,3
user_485,activity_190,4
user_52,activity_221,3
user_411,activity_130,5
user_245,activity_225,5
user_421,activity_199,1
user_5,activity_205,3
user_393,activity_255,3
user_75,activity_176,3
user_286,activity_254,5
user_189,activity_126,1
user_286,activity_253,5
user_249,activity_83,4
user_12,activity_44,2
user_113,activity_275,4
user_204,activity_272,2
user_327,activity_218,5
user_278,activity_173,3
user_473,activity_110,3
user_268,activity_228,1
user_155,activity_188,2
user_245,activity_209,1
user_285,activity_12,2
user_220,activity_237,2
user_268,activity_170,5
user_93,activity_148,1
user_423,activity_115,1
user_179,activity_201,4
user_478,activity_52,4
user_413,activity_136,1
user_43,activity_226,3
user_97,activity_207,1
user_287,activity_270,4
user_480,activity_236,1
user_440,activity_71,3
user_189,activity_267,1
user_106,activity_231,2
user_189,activity_138,3
user_350,activity_272,1
user_415,activity_220,5
user_340,activity_55,2
user_101,activity_191,3
user_309,activity_199,1
user_432,activity_226,3
user_138,activity_148,3
user_449,activity_62,3
user_358,activity_155,3
user_272,activity_5,3
user_183,activity_27,2
user_37,activity_118,5
user_370,activity_243,4
user_213,activity_217,1
user_298,activity_163,2
user_268,activity_57,1
user_104,activity_227,4
user_493,activity_82,2
user_251,activity_237,3
user_283,activity_209,1
user_446,activity_207,2
user_387,activity_136,4
user_286,activity_141,5
user_24,activity_289,3
user_249,activity_117,2
user_72,activity_281,4
user_447,activity_9,3
user_322,activity_151,5
user_194,activity_282,1
user_270,activity_162,4
user_104,activity_180,4
user_281,activity_174,2
user_470,activity_139,4
user_86,activity_175,1
user_245,activity_88,2
user_157,activity_148,1
user_339,activity_115,5
user_445,activity_293,5
user_142,activity_249,4
user_462,activity_24,5
user_471,activity_69,1
user_362,activity_111,4
user_302,activity_90,2
user_148,activity_226,3
user_39,activity_241,2
user_344,activity_179,1
user_199,activity_202,5
user_191,activity_4,2
user_236,activity_180,5
user_55,activity_236,5
user_196,activity_72,3
user_239,activity_1,1
user_359,activity_187,3
user_29,activity_266,4
user_107,activity_89,5
user_378,activity_219,2
user_93,activity_102,2
user_468,activity_183,2
user_246,activity_30,4
user_344,activity_75,1
user_438,activity_277,5
user_110,activity_248,2
user_181,activity_208,3
user_492,activity_207,1
user_16,activity_89,5
user_144,activity_165,1
user_495,activity_77,5
user_261,activity_162,5
user_142,activity_282,5
user_240,activity_244,3
user_59,activity_5,5
user_469,activity_57,1
user_406,activity_216,2
user_25,activity_4,2
user_19,activity_197,3
user_447,activity_241,2
user_387,activity_272,1
user_13,activity_12,4
user_374,activity_18,3
user_238,activity_99,3
user_415,activity_121,4
user_359,activity_144,3
user_49,activity_64,3
user_287,activity_163,5
user_453,activity_127,5
user_367,activity_238,4
user_295,activity_186,4
user_399,activity_189,4
user_428,activity_283,5
user_193,activity_286,3
user_245,activity_135,3
user_158,activity_200,5
user_449,activity_263,4
user_370,activity_102,2
user_124,activity_285,2
user_229,activity_145,2
user_196,activity_220,4
user_97,activity_170,5
user_150,activity_121,5
user_493,activity_107,4
user_92,activity_5,2
user_145,activity_270,2
user_95,activity_228,2
user_211,activity_5,3
user_446,activity_105,3
user_298,activity_95,4
user_446,activity_296,3
user_388,activity_213,3
user_21,activity_192,4
user_149,activity_246,3
user_460,activity_250,2
user_2,activity_75,1
user_17,activity_112,3
user_232,activity_278,2
user_82,activity_124,5
user_46,activity_255,1
user_411,activity_236,1
user_73,activity_205,2
user_493,activity_93,1
user_24,activity_115,2
user_265,activity_98,3
user_10,activity_84,5
user_213,activity_172,1
user_447,activity_63,2
user_331,activity_120,2
user_465,activity_53,3
user_330,activity_271,1
user_242,activity_17,3
user_186,activity_143,1
user_363,activity_238,2
user_75,activity_187,5
user_387,activity_245,2
user_473,activity_282,4
user_11,activity_140,3
user_16,activity_62,5
user_464,activity_291,5
user_7,activity_89,4
user_283,activity_117,5
user_174,activity_75,5
user_413,activity_150,2
user_70,activity_179,4
user_380,activity_292,5
user_194,activity_227,4
user_274,activity_105,5
user_63,activity_164,3
user_310,activity_284,4
user_280,activity_163,2
user_405,activity_223,2
user_452,activity_29,5
user_274,activity_33,5
user_426,activity_220,4
user_21,activity_179,4
user_366,activity_230,3
user_402,activity_37,4
user_238,activity_147,1
user_287,activity_49,2
user_4,activity_125,3
user_164,activity_277,2
user_323,activity_299,2
user_76,activity_297,1
user_105,activity_94,4
user_146,activity_158,3
user_440,activity_188,3
user_94,activity_180,2
user_186,activity_137,2
user_193,activity_272,5
user_414,activity_106,1
user_394,activity_3,2
user_366,activity_94,1
user_224,activity_46,4
user_180,activity_105,2
user_105,activity_279,4
user_107,activity_18,2
user_458,activity_295,2
user_170,activity_194,4
user_194,activity_282,1
user_181,activity_143,2
user_315,activity_181,4
user_165,activity_283,1
user_95,activity_265,4
user_297,activity_295,1
user_332,activity_41,5
user_245,activity_207,5
user_21,activity_184,4
user_241,activity_282,1
user_335,activity_161,2
user_88,activity_11,1
user_75,activity_200,2
user_351,activity_225,4
user_38,activity_59,2
user_320,activity_123,4
user_407,activity_158,1
user_77,activity_193,5
user_14,activity_11,5
user_155,activity_124,5
user_393,activity_109,5
user_145,activity_215,2
user_127,activity_149,4
user_172,activity_21,5
user_355,activity_216,1
user_428,activity_163,4
user_17,activity_293,3
user_150,activity_122,3
user_452,activity_148,3
user_461,activity_230,4
user_399,activity_86,5
user_198,activity_45,4
user_400,activity_168,4
user_97,activity_260,5
user_282,activity_103,3
user_205,activity_42,1
user_244,activity_286,3
user_272,activity_82,5
user_250,activity_211,3
user_132,activity_200,5
user_325,activity_94,2
user_428,activity_218,1
user_71,activity_246,1
user_211,activity_95,3
user_422,activity_53,3
user_412,activity_53,2
user_15,activity_98,4
user_45,activity_192,2
user_436,activity_110,1
user_336,activity_193,5
user_339,activity_7,5
user_111,activity_160,3
user_187,activity_162,5
user_474,activity_203,4
user_108,activity_275,1
user_166,activity_259,3
user_274,activity_101,3
user_172,activity_170,5
user_396,activity_187,1
user_85,activity_51,5
user_364,activity_42,3
user_455,activity_199,2
user_345,activity_239,3
user_25,activity_298,5
user_411,activity_136,4
user_439,activity_210,3
user_267,activity_206,3
user_153,activity_41,3
user_10,activity_293,2
user_426,activity_274,4
user_229,activity_219,1
user_354,activity_231,3
user_51,activity_262,3
user_358,activity_153,4
user_426,activity_50,5
user_420,activity_45,5
user_87,activity_207,1
user_268,activity_88,5
user_117,activity_53,1
user_115,activity_117,4
user_74,activity_6,2
user_10,activity_214,5
user_278,activity_27,3
user_366,activity_25,1
user_53,activity_28,3
user_352,activity_163,3
user_285,activity_272,3
user_207,activity_237,4
user_92,activity_172,1
user_434,activity_105,3
user_46,activity_180,4
user_421,activity_86,1
user_489,activity_6,1
user_209,activity_168,2
user_137,activity_229,3
user_307,activity_160,1
user_235,activity_187,2
user_3,activity_131,3
user_217,activity_259,1
user_70,activity_177,1
user_188,activity_290,5
user_407,activity_291,2
user_243,activity_122,3
user_282,activity_31,1
user_145,activity_155,4
user_412,activity_15,3
user_46,activity_250,3
user_30,activity_259,5
user_16,activity_38,2
user_431,activity_38,1
user_131,activity_29,3
user_65,activity_107,4
user_221,activity_291,2
user_89,activity_180,5
user_256,activity_86,2
user_236,activity_69,4
user_199,activity_151,3
user_100,activity_94,5
user_29,activity_248,2
user_32,activity_228,4
user_117,activity_154,1
user_245,activity_246,5
user_160,activity_234,5
user_270,activity_257,4
user_486,activity_171,2
user_258,activity_134,3
user_209,activity_235,5
user_185,activity_94,2
user_10,activity_67,3
user_209,activity_195,1
user_97,activity_92,2
user_171,activity_133,2
user_24,activity_184,5
user_54,activity_250,4
user_223,activity_219,3
user_118,activity_264,2
user_428,activity_149,5
user_214,activity_196,2
user_52,activity_250,2
user_270,activity_122,3
user_338,activity_265,4
user_28,activity_34,4
user_110,activity_293,5
user_348,activity_146,3
user_391,activity_7,2
user_339,activity_174,4
user_178,activity_84,3
user_44,activity_135,5
user_194,activity_8,4
user_333,activity_14,2
user_424,activity_277,1
user_484,activity_0,2
user_490,activity_207,1
user_472,activity_11,1
user_464,activity_187,2
user_493,activity_278,3
user_133,activity_24,2
user_189,activity_140,3
user_333,activity_283,2
user_314,activity_91,3
user_55,activity_154,1
user_231,activity_219,1
user_67,activity_248,2
user_495,activity_5,5
user_268,activity_196,1
user_147,activity_117,2
user_366,activity_65,2
user_300,activity_174,4
user_494,activity_113,1
user_438,activity_202,3
user_34,activity_25,5
user_427,activity_215,1
user_192,activity_50,3
user_374,activity_213,3
user_337,activity_75,4
user_347,activity_186,1
user_402,activity_27,3
user_179,activity_252,1
user_36,activity_98,2
user_126,activity_167,5
user_125,activity_149,4
user_495,activity_172,4
user_438,activity_213,5
user_281,activity_231,5
user_408,activity_64,3
user_63,activity_157,5
user_490,activity_145,1
user_404,activity_102,3
user_300,activity_87,3
user_302,activity_167,3
user_169,activity_134,2
user_431,activity_133,3
user_136,activity_244,5
user_312,activity_286,5
user_89,activity_295,5
user_76,activity_176,4
user_100,activity_245,5
user_91,activity_27,1
user_449,activity_24,2
user_497,activity_296,3
user_248,activity_37,5
user_74,activity_141,2
user_167,activity_258,5
user_354,activity_224,3
user_145,activity_240,4
user_380,activity_236,3
user_189,activity_0,4
user_152,activity_125,3
user_481,activity_225,5
user_402,activity_210,1
user_15,activity_181,3
user_328,activity_128,2
user_402,activity_235,2
user_33,activity_44,5
user_121,activity_69,1
user_47,activity_38,2
user_9,activity_29,1
user_243,activity_273,4
user_87,activity_243,5
user_328,activity_14,4
user_190,activity_167,1
user_108,activity_136,2
user_387,activity_208,3
user_376,activity_68,5
user_275,activity_78,2
user_110,activity_257,5
user_12,activity_259,2
user_108,activity_188,1
user_7,activity_66,1
user_477,activity_116,3
user_98,activity_297,5
user_163,activity_140,4
user_36,activity_73,4
user_72,activity_198,2
user_245,activity_59,5
user_150,activity_156,2
user_178,activity_196,1
user_286,activity_275,4
user_182,activity_208,5
user_129,activity_152,5
user_121,activity_219,2
user_374,activity_69,3
user_185,activity_98,2
user_74,activity_191,5
user_466,activity_213,3
user_443,activity_143,1
user_323,activity_14,1
user_491,activity_34,1
user_466,activity_99,3
user_304,activity_143,3
user_71,activity_209,4
user_79,activity_82,2
user_272,activity_190,5
user_460,activity_6,3
user_9,activity_33,4
user_408,activity_5,2
user_214,activity_133,5
user_125,activity_173,3
user_25,activity_114,2
user_283,activity_74,5
user_77,activity_89,5
user_53,activity_183,3
user_327,activity_178,4
user_111,activity_223,3
user_326,activity_108,1
user_156,activity_190,4
user_34,activity_245,5
user_103,activity_6,3
user_0,activity_218,4
user_86,activity_40,3
user_330,activity_297,5
user_416,activity_177,4
user_164,activity_186,1
user_226,activity_47,3
user_371,activity_174,3
user_115,activity_269,5
user_316,activity_94,1
user_379,activity_23,4
user_150,activity_49,2
user_334,activity_78,3
user_270,activity_49,4
user_246,activity_263,3
user_189,activity_46,5
user_360,activity_188,4
user_240,activity_268,1
user_33,activity_78,4
user_333,activity_97,2
user_454,activity_191,5
user_408,activity_37,3
user_309,activity_208,5
user_461,activity_88,5
user_339,activity_84,5
user_244,activity_21,3
user_484,activity_271,2
user_121,activity_127,1
user_426,activity_272,2
user_129,activity_131,5
user_422,activity_80,1
user_324,activity_68,4
user_447,activity_15,3
user_104,activity_164,1
user_196,activity_184,2
user_264,activity_99,2
user_438,activity_156,3
user_365,activity_96,2
user_326,activity_96,1
user_215,activity_131,4
user_124,activity_81,3
user_170,activity_58,1
user_283,activity_105,1
user_438,activity_227,4
user_69,activity_289,2
user_361,activity_55,1
user_12,activity_17,5
user_112,activity_228,3
user_294,activity_188,2
user_464,activity_78,2
user_406,activity_181,3
user_285,activity_249,2
user_313,activity_195,3
user_70,activity_247,2
user_105,activity_262,2
user_192,activity_67,1
user_51,activity_284,5
user_473,activity_8,3
user_430,activity_297,3
user_183,activity_178,4
user_471,activity_64,1
user_368,activity_23,3
user_469,activity_184,4
user_98,activity_61,5
user_21,activity_211,5
user_498,activity_41,2
user_448,activity_30,2
user_246,activity_121,1
user_293,activity_206,3
user_55,activity_56,4
user_481,activity_290,2
user_380,activity_197,5
user_320,activity_178,1
user_218,activity_276,5
user_15,activity_60,2
user_335,activity_64,4
user_73,activity_191,3
user_272,activity_186,4
user_180,activity_107,2
user_301,activity_205,3
user_1,activity_9,2
user_124,activity_80,5
user_139,activity_149,1
user_339,activity_128,5
user_57,activity_197,3
user_401,activity_44,1
user_278,activity_22,2
user_460,activity_43,3
user_281,activity_96,4
user_108,activity_54,3
user_184,activity_68,5
user_129,activity_54,2
user_96,activity_86,5
user_153,activity_34,3
user_342,activity_33,1
user_168,activity_168,3
user_313,activity_31,2
user_42,activity_104,1
user_60,activity_269,4
user_223,activity_5,2
user_70,activity_89,2
user_157,activity_227,5
user_125,activity_208,1
user_73,activity_114,2
user_306,activity_203,1
user_31,activity_14,3
user_283,activity_208,3
user_497,activity_129,4
user_113,activity_198,5
user_270,activity_88,4
user_277,activity_202,2
user_24,activity_100,3
user_116,activity_165,1
user_428,activity_119,1
user_144,activity_215,5
user_312,activity_129,1
user_317,activity_136,4
user_336,activity_272,5
user_305,activity_93,2
user_202,activity_148,2
user_182,activity_151,2
user_364,activity_273,2
user_495,activity_211,5
user_44,activity_81,1
user_72,activity_13,1
user_156,activity_222,4
user_337,activity_46,3
user_107,activity_264,5
user_78,activity_154,4
user_484,activity_246,3
user_345,activity_25,1
user_153,activity_153,4
user_432,activity_180,3
user_449,activity_297,3
user_272,activity_75,1
user_183,activity_130,3
user_48,activity_54,2
user_354,activity_199,4
user_355,activity_117,4
user_399,activity_188,1
user_48,activity_24,2
user_117,activity_143,2
user_199,activity_156,4
user_133,activity_147,1
user_333,activity_298,2
user_89,activity_198,1
user_25,activity_120,5
user_211,activity_62,3
user_435,activity_67,5
user_409,activity_1,4
user_285,activity_48,4
user_217,activity_43,1
user_268,activity_77,2
user_235,activity_281,5
user_411,activity_65,2
user_456,activity_86,5
user_278,activity_253,4
user_129,activity_83,4
user_186,activity_45,3
user_182,activity_267,2
user_99,activity_77,3
user_161,activity_43,5
user_237,activity_133,5
user_191,activity_277,2
user_11,activity_179,3
user_245,activity_221,5
user_50,activity_70,3
user_261,activity_83,3
user_52,activity_106,5
user_303,activity_134,3
user_68,activity_10,3
user_377,activity_68,5
user_292,activity_8,3
user_92,activity_16,2
user_404,activity_148,1
user_266,activity_105,5
user_34,activity_118,2
user_139,activity_293,4
user_118,activity_237,2
user_168,activity_9,2
user_400,activity_144,3
user_445,activity_222,3
user_256,activity_267,4
user_425,activity_105,5
user_213,activity_120,4
user_337,activity_196,3
user_129,activity_11,1
user_329,activity_261,5
user_306,activity_266,1
user_382,activity_139,1
user_1,activity_7,2
user_138,activity_123,5
user_227,activity_9,5
user_211,activity_111,4
user_476,activity_252,2
user_468,activity_148,4
user_305,activity_166,4
user_215,activity_134,1
user_128,activity_293,5
user_43,activity_85,4
user_329,activity_144,3
user_241,activity_293,3
user_265,activity_119,5
user_247,activity_69,5
user_56,activity_38,1
user_442,activity_17,4
user_312,activity_243,4
user_303,activity_297,3
user_73,activity_109,1
user_179,activity_31,2
user_281,activity_24,3
user_278,activity_225,1
user_179,activity_231,5
user_286,activity_63,1
user_212,activity_257,2
user_174,activity_228,2
user_83,activity_290,3
user_369,activity_245,2
user_109,activity_253,5
user_29,activity_171,5
user_393,activity_176,3
user_193,activity_185,2
user_163,activity_160,5
user_295,activity_88,4
user_41,activity_209,5
user_349,activity_274,2
user_278,activity_250,1
user_139,activity_279,2
user_308,activity_17,1
user_111,activity_4,2
user_413,activity_181,5
user_338,activity_284,3
user_89,activity_103,3
user_185,activity_249,4
user_385,activity_107,4
user_81,activity_76,5
user_469,activity_257,5
user_390,activity_281,2
user_87,activity_203,4
user_328,activity_31,5
user_396,activity_4,3
user_329,activity_168,5
user_365,activity_177,2
user_247,activity_126,4
user_415,activity_254,4
user_340,activity_197,1
user_387,activity_10,4
user_25,activity_150,5
user_340,activity_236,5
user_496,activity_218,5
user_150,activity_122,5
user_254,activity_67,5
user_361,activity_299,4
user_89,activity_255,1
user_219,activity_8,4
user_324,activity_243,4
user_311,activity_98,5
user_481,activity_225,5
user_102,activity_105,5
user_367,activity_57,3
user_41,activity_180,1
user_70,activity_55,1
user_199,activity_100,3
user_73,activity_170,1
user_142,activity_165,5
user_220,activity_82,3
user_9,activity_3,2
user_335,activity_291,1
user_214,activity_97,4
user_100,activity_8,5
user_308,activity_145,3
user_418,activity_62,1
user_225,activity_104,4
user_348,activity_254,5
user_433,activity_206,4
user_169,activity_75,4
user_68,activity_233,1
user_166,activity_217,1
user_367,activity_250,3
user_343,activity_173,2
user_245,activity_89,1
user_445,activity_293,4
user_432,activity_58,1
user_323,activity_198,2
user_48,activity_231,3
user_298,activity_97,1
user_379,activity_79,1
user_366,activity_26,4
user_463,activity_194,1
user_341,activity_113,1
user_241,activity_123,1
user_75,activity_195,4
user_414,activity_185,5
user_83,activity_206,4
user_15,activity_164,5
user_462,activity_144,2
user_36,activity_44,2
user_205,activity_61,4
user_355,activity_18,5
user_299,activity_6,1
user_427,activity_116,4
user_33,activity_193,5
user_54,activity_265,2
user_296,activity_230,5
user_377,activity_9,3
user_443,activity_127,3
user_404,activity_192,4
user_368,activity_230,5
user_29,activity_212,1
user_264,activity_144,5
user_57,activity_184,4
user_444,activity_295,3
user_62,activity_146,4
user_305,activity_160,5
user_333,activity_96,5
user_42,activity_291,2
user_107,activity_265,1
user_384,activity_70,2
user_218,activity_20,4
user_126,activity_79,4
user_403,activity_181,1
user_155,activity_4,5
user_17,activity_197,1
user_92,activity_18,1
user_192,activity_236,3
user_425,activity_276,3
user_232,activity_39,3
user_152,activity_126,5
user_485,activity_54,4
user_435,activity_171,5
user_353,activity_183,3
user_372,activity_86,1
user_336,activity_274,3
user_390,activity_117,2
user_41,activity_275,1
user_16,activity_282,2
user_62,activity_61,4
user_18,activity_16,5
user_422,activity_245,3
user_454,activity_80,4
user_423,activity_196,4
user_195,activity_215,5
user_456,activity_195,3
user_151,activity_13,5
user_145,activity_56,3
user_267,activity_209,1
user_285,activity_202,3
user_278,activity_208,1
user_334,activity_287,4
user_264,activity_270,4
user_407,activity_187,5
user_418,activity_213,3
user_210,activity_75,4
user_320,activity_212,1
user_108,activity_128,2
user_46,activity_95,4
user_341,activity_145,3
user_219,activity_17,3
user_166,activity_81,4
user_71,activity_253,2
user_326,activity_37,3
user_392,activity_200,3
user_34,activity_81,5
user_397,activity_219,4
user_166,activity_203,2
user_234,activity_205,4
user_380,activity_165,4
user_462,activity_87,1
user_0,activity_134,1
user_350,activity_139,2
user_132,activity_107,2
user_297,activity_145,2
user_73,activity_107,2
user_16,activity_195,1
user_478,activity_251,3
user_486,activity_118,2
user_197,activity_44,2
user_178,activity_43,2
user_356,activity_2,2
user_50,activity_66,5
user_331,activity_92,1
user_6,activity_268,2
user_3,activity_137,1
user_51,activity_133,3
user_324,activity_218,5
user_210,activity_276,4
user_151,activity_258,4
user_356,activity_167,3
user_478,activity_55,4
user_472,activity_295,5
user_323,activity_140,3
user_261,activity_272,4
user_231,activity_240,3
user_336,activity_257,1
user_76,activity_179,2
user_307,activity_170,3
user_473,activity_21,3
user_438,activity_226,4
user_441,activity_215,5
user_83,activity_102,5
user_296,activity_180,5
user_267,activity_12,2
user_352,activity_56,5
user_34,activity_258,5
user_217,activity_10,5
user_183,activity_115,2
user_66,activity_199,3
user_236,activity_65,1
user_446,activity_19,1
user_225,activity_198,1
user_44,activity_90,2
user_213,activity_88,4
user_368,activity_71,5
user_48,activity_51,1
user_277,activity_113,5
user_486,activity_273,5
user_292,activity_242,2
user_78,activity_169,3
user_175,activity_299,2
user_86,activity_224,3
user_97,activity_155,2
user_349,activity_168,3
user_324,activity_91,5
user_230,activity_147,5
user_346,activity_127,2
user_46,activity_52,3
user_37,activity_225,5
user_398,activity_223,2
user_47,activity_146,1
user_63,activity_181,5
user_178,activity_38,4
user_381,activity_2,5
user_371,activity_10,1
user_357,activity_202,3
user_480,activity_20,2
user_90,activity_163,3
user_110,activity_122,1
user_446,activity_98,3
user_158,activity_102,1
user_280,activity_42,4
user_450,activity_190,3
user_385,activity_209,4
user_447,activity_68,1
user_257,activity_187,5
user_414,activity_9,2
user_75,activity_163,5
user_48,activity_176,3
user_457,activity_217,5
user_468,activity_229,4
user_25,activity_71,5
user_253,activity_270,3
user_143,activity_256,5
user_258,activity_46,5
user_375,activity_207,3
user_148,activity_154,2
user_185,activity_173,1
user_394,activity_263,1
user_116,activity_198,5
user_199,activity_247,4
user_263,activity_57,2
user_248,activity_92,1
user_270,activity_93,2
user_393,activity_284,4
user_83,activity_36,1
user_231,activity_92,4
user_431,activity_165,5
user_224,activity_72,1
user_90,activity_215,5
user_89,activity_28,3
user_304,activity_219,5
user_388,activity_41,2
user_163,activity_282,2
user_301,activity_24,1
user_372,activity_128,2
user_425,activity_152,5
user_66,activity_5,5
user_313,activity_52,2
user_313,activity_81,2
user_203,activity_149,5
user_403,activity_102,4
user_64,activity_208,3
user_384,activity_116,4
user_236,activity_104,3
user_45,activity_215,4
user_300,activity_23,2
user_34,activity_23,4
user_483,activity_15,3
user_464,activity_242,1
user_481,activity_266,1
user_334,activity_217,3
user_67,activity_298,5
user_482,activity_74,2
user_481,activity_102,1
user_489,activity_177,3
user_38,activity_258,4
user_6,activity_48,2
user_160,activity_175,2
user_488,activity_131,4
user_497,activity_116,4
user_287,activity_27,5
user_0,activity_187,3
user_111,activity_285,4
user_438,activity_216,2
user_82,activity_64,5
user_127,activity_21,3
user_108,activity_180,4
user_163,activity_67,4
user_179,activity_180,2
user_433,activity_168,2
user_21,activity_65,5
user_99,activity_299,5
user_309,activity_89,5
user_272,activity_187,3
user_72,activity_48,5
user_1,activity_243,3
user_352,activity_98,2
user_358,activity_1,3
user_296,activity_210,3
user_228,activity_81,4
user_139,activity_28,4
user_354,activity_105,2
user_170,activity_68,5
user_361,activity_136,1
user_416,activity_99,2
user_8,activity_61,1
user_28,activity_113,1
user_142,activity_119,2
user_156,activity_259,2
user_241,activity_171,3
user_269,activity_113,2
user_319,activity_101,5
user_361,activity_209,2
user_254,activity_19,2
user_111,activity_195,1
user_91,activity_51,5
user_7,activity_299,2
user_235,activity_68,5
user_136,activity_233,1
user_125,activity_66,2
user_203,activity_28,3
user_473,activity_184,5
user_285,activity_61,3
user_429,activity_67,1
user_178,activity_140,4
user_162,activity_129,5
user_245,activity_296,4
user_63,activity_30,4
user_46,activity_129,2
user_332,activity_109,5
user_57,activity_105,4
user_329,activity_255,3
user_382,activity_161,5
user_285,activity_70,3
user_396,activity_2,2
user_312,activity_125,5
user_197,activity_298,4
user_185,activity_297,4
user_496,activity_10,2
user_473,activity_145,5
user_99,activity_103,4
user_45,activity_43,5
user_186,activity_113,3
user_254,activity_29,2
user_312,activity_114,4
user_487,activity_280,3
user_260,activity_206,3
user_214,activity_39,2
user_26,activity_189,3
user_383,activity_169,5
user_166,activity_187,1
user_288,activity_228,3
user_96,activity_15,2
user_351,activity_11,5
user_105,activity_219,5
user_452,activity_176,2
user_132,activity_21,5
user_411,activity_160,3
user_278,activity_234,2
user_241,activity_116,2
user_143,activity_204,1
user_153,activity_175,1
user_240,activity_133,2
user_165,activity_105,2
user_410,activity_71,4
user_329,activity_272,5
user_185,activity_69,2
user_422,activity_139,3
user_397,activity_277,3
user_150,activity_103,2
user_88,activity_140,5
user_232,activity_182,3
user_8,activity_78,4
user_385,activity_268,2
user_50,activity_185,2
user_290,activity_229,3
user_489,activity_119,3
user_325,activity_246,1
user_402,activity_209,1
user_371,activity_132,3
user_138,activity_120,4
user_452,activity_128,3
user_91,activity_62,5
user_209,activity_11,5
user_296,activity_129,5
user_172,activity_207,3
user_405,activity_138,2
user_173,activity_28,3
user_495,activity_142,4
user_350,activity_41,1
user_298,activity_207,2
user_432,activity_191,3
user_257,activity_151,2
user_165,activity_30,3
user_231,activity_281,5
user_194,activity_255,1
user_303,activity_293,5
user_248,activity_282,2
user_378,activity_197,4
user_355,activity_27,5
user_16,activity_126,3
user_167,activity_243,3
user_75,activity_230,4
user_449,activity_247,5
user_392,activity_84,3
user_68,activity_98,3
user_496,activity_215,1
user_422,activity_93,5
user_114,activity_219,4
user_30,activity_10,1
user_129,activity_104,3
user_226,activity_1,5
user_20,activity_57,5
user_179,activity_19,5
user_37,activity_147,2
user_24,activity_120,2
user_453,activity_168,1
user_322,activity_224,1
user_306,activity_260,5
user_402,activity_47,1
user_312,activity_290,4
user_93,activity_260,2
user_277,activity_204,1
user_174,activity_68,1
user_199,activity_215,2
user_211,activity_15,2
user_371,activity_204,5
user_489,activity_38,1
user_429,activity_255,4
user_136,activity_177,5
user_187,activity_14,4
user_496,activity_213,1
user_329,activity_279,2
user_304,activity_145,4
user_89,activity_59,3
user_473,activity_28,5
